date,time,A_B,A_C,A_D,B_A,B_C,B_D,C_A,C_B,C_D,D_A,D_B,D_C
0016-02-23,8,0.375,0.333333333333333,0.608695652173913,0.75,0.625,0.1,0.444444444444444,0.0625,0.5625,0.782608695652174,0.15,0.5625
0017-02-23,9,0.875,0.111111111111111,0.434782608695652,0.875,0.375,1,0.555555555555556,0.9375,0.5,0,0.05,0.75
0018-02-23,10,0.6875,0.111111111111111,0.565217391304348,0.25,0.625,0.25,0.222222222222222,0.1875,0.25,0,0.05,0.1875
0019-02-23,11,0.4375,0.833333333333333,0.260869565217391,0.5625,0,0.3,0.5,0.4375,1,0.130434782608696,1,0.0625
0020-02-23,12,0.875,0.5,0.91304347826087,0,0.625,0.8,0.555555555555556,0,1,0.91304347826087,0.95,0.5
0021-02-23,13,0.625,0.388888888888889,0.0434782608695652,0.8125,0.5625,0.25,0.388888888888889,0.375,0.75,0.304347826086957,0.05,0.1875
0022-02-23,14,0.3125,0.166666666666667,0.956521739130435,0.125,0.625,0.9,0.833333333333333,0.625,0.125,0.304347826086957,0.35,0.875
0023-02-23,15,0,0.944444444444444,0.565217391304348,0.375,0.75,0.8,0.611111111111111,1,0.1875,0.782608695652174,0.75,0.5625
0024-02-23,16,0.1875,0.0555555555555556,0.173913043478261,0.75,0.375,0.2,0.111111111111111,0.5,0.8125,0.782608695652174,0.5,0.5625
0025-02-23,17,0.0625,0.611111111111111,0.782608695652174,0.3125,1,0.4,0.722222222222222,0.3125,0.0625,0.0434782608695652,0.7,0.0625
0026-02-23,18,0.8125,0,0.869565217391304,1,0.5625,0.4,0.833333333333333,0.875,0.5625,0.521739130434783,0.15,0.25
0027-02-23,19,0.25,0.666666666666667,0.391304347826087,0.375,0.125,0.2,0.944444444444444,0.5625,0.5,0.130434782608696,0.65,0.9375
0028-02-23,20,1,0.444444444444444,0.217391304347826,0.375,0.4375,0.1,0.277777777777778,0.625,0.4375,0.869565217391304,0.75,0.875
0001-03-23,21,1,0.777777777777778,0.478260869565217,0.25,0.5625,0.2,0.722222222222222,0.5,0.75,0.608695652173913,0.3,0.375
0002-03-23,22,1,0.833333333333333,1,0.6875,0.3125,0.45,1,0.625,0.625,0.869565217391304,0.6,0.9375
0003-03-23,23,0.3125,0.222222222222222,0.782608695652174,0.875,0.5625,0.95,0.944444444444444,0.8125,0.5625,0.391304347826087,0.2,0
0004-03-23,0,0.4375,0.666666666666667,0.565217391304348,0.125,0.0625,0.85,0.277777777777778,0.0625,0.4375,0.826086956521739,0.55,0.8125
0005-03-23,1,0.8125,0.111111111111111,0.173913043478261,1,0.125,0,0.166666666666667,0.6875,0.875,0.91304347826087,0.4,0.625
0006-03-23,2,0,0.388888888888889,0.826086956521739,0.3125,0.5,0.8,0.555555555555556,0.1875,0.8125,0.91304347826087,0.7,0.4375
0007-03-23,3,0.75,0.777777777777778,0.826086956521739,0,0.25,0.85,0.0555555555555556,0.125,0.4375,0.826086956521739,0.45,0.875
0008-03-23,4,0.5,0.333333333333333,0.434782608695652,0.5,0.9375,0.9,0.277777777777778,0.625,0.3125,0.521739130434783,0.1,0.375
0009-03-23,5,0.75,0.222222222222222,0.608695652173913,0.625,0.1875,0.5,0.277777777777778,0.6875,0.375,0.869565217391304,0.45,0.875
0010-03-23,6,0.75,0.222222222222222,0.695652173913043,0.875,0.875,0.9,0.722222222222222,1,1,0.956521739130435,0.9,0.125
0011-03-23,7,0.3125,0,0.91304347826087,0.4375,0.4375,0.6,0.222222222222222,0.1875,0.125,0.260869565217391,0.45,0.4375
0012-03-23,8,0.125,1,1,0.875,0.1875,0.35,0.777777777777778,0.4375,0.25,0.260869565217391,0.95,0.75
0013-03-23,9,0.75,0.0555555555555556,0.652173913043478,0.625,0.75,0.1,0.777777777777778,1,0.625,0.304347826086957,1,0.8125
0014-03-23,10,0.4375,0.166666666666667,0.608695652173913,0.625,0.0625,0.65,1,0.4375,0.0625,1,0.55,0.625
0015-03-23,11,0.875,0.944444444444444,0.652173913043478,0.625,0.6875,0.4,0.777777777777778,0.3125,0.75,0,0.65,0.25
0016-03-23,12,0.8125,0.5,0,0.8125,0.375,0.25,0.388888888888889,0.3125,1,0.434782608695652,0.95,0.625
0017-03-23,13,0,0.111111111111111,0.869565217391304,0.6875,0.875,0.65,0.388888888888889,0.125,0.625,0.304347826086957,0.5,0.125
0018-03-23,14,0.875,0.611111111111111,0.0869565217391304,1,0.1875,0.75,0.277777777777778,0.375,0.75,0.782608695652174,0.45,0.625
0019-03-23,15,0.0625,0.611111111111111,0.173913043478261,0.3125,0.6875,1,0.388888888888889,0.8125,0,0.347826086956522,0.35,0
0020-03-23,16,0.125,0.777777777777778,0.565217391304348,1,0.3125,0.35,0,0.4375,0.1875,0,0.85,0.5625
0021-03-23,17,0.375,0.111111111111111,0.695652173913043,0.875,0.25,0.15,0.722222222222222,0.5,0.25,0.739130434782609,0.55,0.625
0022-03-23,18,0.375,0.777777777777778,0.0869565217391304,0.875,0.625,0.95,0,0.8125,0.6875,0.217391304347826,1,0.125
0023-03-23,19,0,0.777777777777778,0.826086956521739,0.875,0.0625,0.75,0.111111111111111,0.6875,0.0625,0.608695652173913,0.55,0.75
0024-03-23,20,0,0.222222222222222,0.782608695652174,0.625,0.25,0.15,0.222222222222222,0.0625,1,0.782608695652174,0.85,0.25
0025-03-23,21,0.8125,0,0.521739130434783,0.25,1,0.95,0.5,0.375,0,0.478260869565217,0.95,0.4375
0026-03-23,22,0.875,0.277777777777778,0.521739130434783,0.9375,0.625,0.9,0.444444444444444,0.625,0.0625,0.434782608695652,0.25,0.5
0027-03-23,23,0,0.666666666666667,0.91304347826087,0.9375,0.8125,0.05,0.222222222222222,0.5,0.8125,0.304347826086957,0.35,0.8125
0028-03-23,0,0.125,0.555555555555556,0.391304347826087,0.5625,0.25,0.55,0.222222222222222,0.1875,0.875,0.695652173913043,0.65,0.4375
0029-03-23,1,1,0.222222222222222,0.652173913043478,0.9375,0,0.45,0.222222222222222,0.0625,0.375,0.739130434782609,0.2,0.75
0030-03-23,2,0.25,0.944444444444444,0.826086956521739,0.875,1,0.6,0.666666666666667,0.375,0.4375,0.826086956521739,1,1
0031-03-23,3,0.5625,0.0555555555555556,0.782608695652174,0.625,0.9375,0,0.111111111111111,0.125,0.8125,0.391304347826087,0.25,0.4375
0001-04-23,4,0.8125,0.555555555555556,0.739130434782609,0.5,0.5,0.95,0.0555555555555556,0.9375,0.1875,0.217391304347826,0.05,0
0002-04-23,5,0.1875,0,0.608695652173913,0.5,0.5,1,0.111111111111111,0.5,0.8125,0.739130434782609,0.65,0.8125
0003-04-23,6,0.5,0.0555555555555556,0.347826086956522,0.75,0.0625,0.45,0.555555555555556,0.75,0.5,0.565217391304348,0.15,0.3125
0004-04-23,7,0.1875,0.777777777777778,0.521739130434783,0.5625,0.4375,0.4,0.111111111111111,0.75,0.875,0.652173913043478,0.55,0.6875
0005-04-23,8,0.6875,0.166666666666667,0.91304347826087,0.8125,0.9375,0,0.611111111111111,0.625,0.5625,0.608695652173913,0.95,0.6875
0006-04-23,9,0.0625,0.611111111111111,0.695652173913043,0.9375,0.0625,0.35,0.388888888888889,0.0625,0.875,0,1,0.1875
0007-04-23,10,0.5625,0.833333333333333,1,0.0625,0.0625,0.8,0.388888888888889,0.5,0.75,0.173913043478261,0.9,0
0008-04-23,11,1,0.722222222222222,0.347826086956522,0.8125,0.0625,0.45,0.0555555555555556,0.375,0.25,0.130434782608696,0.4,0.125
0009-04-23,12,0.5,0.5,0.565217391304348,0.0625,0.5625,0.85,0.611111111111111,0.625,0.9375,0.260869565217391,0.5,0.25
0010-04-23,13,0.375,0.722222222222222,0.173913043478261,0,0.375,0.05,0,0.5625,0.3125,0.608695652173913,0,0
0011-04-23,14,0.625,0.944444444444444,0.0869565217391304,0.25,0.1875,0.9,1,0.5625,0.25,0.782608695652174,0.9,0.5
0012-04-23,15,0.1875,0.222222222222222,0.217391304347826,0.9375,0.25,0.1,0.666666666666667,0.5,0.1875,0.91304347826087,0.9,0.4375
0013-04-23,16,0.125,1,0.217391304347826,0.3125,1,1,0.5,0.6875,0.3125,0.91304347826087,0,0.625
0014-04-23,17,0.875,0.888888888888889,0.521739130434783,0.625,0.8125,0.55,0.833333333333333,0.9375,0.8125,0.565217391304348,0.95,0.4375
0015-04-23,18,0.5,0.444444444444444,0.739130434782609,0.75,0.125,0.8,0.611111111111111,0.3125,0.875,0.0869565217391304,0.9,0.875
0016-04-23,19,0.25,0.888888888888889,0.0869565217391304,0.5,0.1875,0.15,0.944444444444444,0,0.5,0.565217391304348,0.9,0.375
0017-04-23,20,0.0625,0.444444444444444,0.91304347826087,0.75,0.9375,0.95,0.777777777777778,0.4375,0.6875,0.391304347826087,0.45,0.9375
0018-04-23,21,0.5,0.277777777777778,0.304347826086957,0.9375,0.5625,0.4,0.888888888888889,0.625,0.375,0.130434782608696,0,0.5625
0019-04-23,22,0.4375,0.611111111111111,0.0434782608695652,0.3125,0.6875,0.75,0.944444444444444,0.5625,0.25,0.391304347826087,0.2,0.625
0020-04-23,23,0.8125,0.0555555555555556,0.521739130434783,0.1875,0.1875,0.55,0.5,0.375,0.875,0.304347826086957,1,0.375
0021-04-23,0,0.1875,0.277777777777778,0.869565217391304,0.8125,0.0625,0.25,0.611111111111111,0.1875,0.4375,0.260869565217391,0.95,0.6875
0022-04-23,1,0.625,0.388888888888889,0.304347826086957,0.1875,0.5,0.25,0.111111111111111,0.3125,0.125,0.695652173913043,0.9,0.375
0023-04-23,2,1,0,0.478260869565217,0.375,0.3125,0.35,0.777777777777778,0.25,0.3125,0.652173913043478,0.7,0.3125
0024-04-23,3,0.375,0.111111111111111,0.130434782608696,0.5625,0.4375,0.8,0.277777777777778,0.75,0.6875,0.956521739130435,0.15,0.25
0025-04-23,4,0.0625,0.777777777777778,0.434782608695652,0,0,0.95,0.5,0.375,0.5,0.347826086956522,0.05,1
0026-04-23,5,0.375,0.777777777777778,0.91304347826087,0.75,0,0.85,0.222222222222222,0.8125,0.75,0.130434782608696,0.7,0.625
0027-04-23,6,0.5,0.944444444444444,0.217391304347826,0.6875,0.6875,0.35,0.666666666666667,0.875,0.25,0.478260869565217,0.3,0
0028-04-23,7,0.25,0.0555555555555556,0.478260869565217,0.5,1,0,0.555555555555556,0.0625,0.1875,0.304347826086957,0.95,0.9375
0029-04-23,8,0.8125,0.444444444444444,0.608695652173913,0.375,0.4375,0.15,0.666666666666667,0.4375,0.875,0.782608695652174,0.95,0.375
0030-04-23,9,0,0.722222222222222,0.260869565217391,0.8125,0.9375,0.4,0.111111111111111,0.625,1,0.260869565217391,0.45,0.0625
0001-05-23,10,0.75,0.5,0.478260869565217,1,0.9375,0.65,0.222222222222222,0.25,0.6875,0.0434782608695652,0.85,0.375
0002-05-23,11,0.625,0.666666666666667,0.956521739130435,0,0.1875,0.65,0.333333333333333,0.125,1,0.0869565217391304,0.55,1
0003-05-23,12,0.375,0.388888888888889,0.608695652173913,1,0.375,0.9,0.888888888888889,0.625,0.875,0.347826086956522,0.6,0.25
0004-05-23,13,0.125,0,0.391304347826087,0.375,0.3125,0.2,0.777777777777778,0.0625,0.4375,0.260869565217391,0.6,0.5
0005-05-23,14,0.5,0.5,0.260869565217391,0.5,0.125,0.35,0.444444444444444,0.6875,0.25,0.130434782608696,0.85,0.5625
0006-05-23,15,0.625,0.5,1,0.625,0.9375,0.75,0.777777777777778,0.25,0.0625,0.782608695652174,0.2,0.625
0007-05-23,16,0.9375,0.555555555555556,0.521739130434783,0.5,0.3125,0.6,0.555555555555556,1,0.0625,0.478260869565217,0.2,0.8125
0008-05-23,17,0.8125,1,0.130434782608696,0.625,1,0.25,0.388888888888889,0.75,0.3125,0.695652173913043,0.2,0.8125
0009-05-23,18,0.625,0.777777777777778,0.130434782608696,0.9375,0.5625,0,0,0.4375,0.625,0.260869565217391,0.9,0.4375
0010-05-23,19,0.75,0.722222222222222,0.695652173913043,0.875,0,0.55,0.111111111111111,0.125,0.1875,0.434782608695652,0.25,0.125
0011-05-23,20,0.875,0.388888888888889,0.260869565217391,1,0.625,0.4,0.333333333333333,0.5625,0.75,0.391304347826087,0.8,0
0012-05-23,21,0.125,0.444444444444444,0.91304347826087,0.4375,0.5,0.55,0.611111111111111,0.1875,0.5,0.478260869565217,0.8,0.0625
0013-05-23,22,0.0625,0.666666666666667,0.478260869565217,0.3125,0.9375,0.15,0.833333333333333,0.8125,0.8125,0.173913043478261,0.1,0.375
0014-05-23,23,1,0.111111111111111,0.478260869565217,0.8125,0.75,0.65,0,0.75,0.25,0.0434782608695652,0.35,0.5
0015-05-23,0,0,0.111111111111111,0.869565217391304,0.5,0,0.9,0.777777777777778,0.625,0.625,0.826086956521739,0.7,1
0016-05-23,1,0.5,0.0555555555555556,0.391304347826087,1,1,0.65,0.777777777777778,0.5625,0.1875,0.565217391304348,1,0.1875
0017-05-23,2,0.25,0.388888888888889,0.347826086956522,0.875,0.125,0.75,0.277777777777778,0.0625,0.5625,0.478260869565217,0.3,0.0625
0018-05-23,3,0.25,0.833333333333333,0.652173913043478,0.375,0.4375,0.05,0.888888888888889,0.125,0.0625,0.956521739130435,0.35,0.375
0019-05-23,4,0.625,0.277777777777778,0.608695652173913,0.75,0.0625,0.2,0.5,0.875,0.0625,0.565217391304348,0.75,0.9375
0020-05-23,5,0.8125,0.555555555555556,0.0434782608695652,0.75,0.5,0.35,1,0.25,0.4375,0.347826086956522,0.45,0.6875
0021-05-23,6,0.25,0.555555555555556,0.869565217391304,0.9375,0.1875,0.35,0.111111111111111,0.25,1,0.739130434782609,0.95,0.375
0022-05-23,7,0.3125,0.833333333333333,0.391304347826087,0.25,0.875,0.5,1,0,0.8125,0.478260869565217,0.2,0.3125
0023-05-23,8,0.8125,0.0555555555555556,0.347826086956522,0.4375,0.3125,0.15,0.611111111111111,0.1875,0.375,0.478260869565217,0.5,0.0625
0024-05-23,9,0.5,0.0555555555555556,0.91304347826087,0.6875,0.9375,0.55,0.5,0.375,0.9375,0.521739130434783,0.15,0.4375
0025-05-23,10,0.5,0,0.130434782608696,0.125,0.375,0.95,0.555555555555556,0.25,0.9375,0.826086956521739,0.95,0.1875
0026-05-23,11,0.9375,0.722222222222222,0.91304347826087,0.5,0.5625,0.45,0.166666666666667,0.25,0.8125,0.565217391304348,0.8,0.6875
0027-05-23,12,0.5625,0.0555555555555556,0.521739130434783,0.375,0.6875,0.55,0.722222222222222,0.25,0.5625,0.956521739130435,0.45,0.4375
0028-05-23,13,0.75,0.722222222222222,0.869565217391304,0.1875,0.1875,0.25,0.5,0.3125,0.375,0.521739130434783,0.65,0.875
0029-05-23,14,0.875,0.333333333333333,0.608695652173913,0.125,0.4375,0.7,0.277777777777778,0.0625,1,0.304347826086957,0.8,0.8125
0030-05-23,15,0.5,0.555555555555556,0.173913043478261,0.0625,0.3125,0.3,0.444444444444444,0.125,0.0625,0.173913043478261,0.35,0.9375
0031-05-23,16,0.3125,0.166666666666667,0.173913043478261,0.1875,0.5625,0.55,0.777777777777778,0.6875,0.375,0.304347826086957,0.25,0.25
0001-06-23,17,0.6875,0.0555555555555556,0.869565217391304,0.125,0.1875,0.6,0.111111111111111,0.3125,0.4375,0.260869565217391,0.55,0.25
0002-06-23,18,0.3125,0,0.91304347826087,0.4375,0.1875,0.35,0.888888888888889,0.75,0.0625,0.91304347826087,0.85,0.25
0003-06-23,19,0.625,0.222222222222222,0.869565217391304,0.875,0.875,0.45,0.611111111111111,0.25,0.9375,0.521739130434783,0.6,0.0625
0004-06-23,20,0,0.5,0.304347826086957,1,1,0.2,0.611111111111111,0.5625,0,0.652173913043478,1,0.5
0005-06-23,21,0.875,0.277777777777778,0.782608695652174,0,0.4375,0.25,0.722222222222222,0.6875,0.5,0.695652173913043,0.65,0.625
0006-06-23,22,0.5625,0.444444444444444,0.565217391304348,0,0.6875,0.35,0.444444444444444,0.9375,0.5625,0.565217391304348,0.3,0
0007-06-23,23,0.1875,0.722222222222222,0.826086956521739,0.8125,0,0.4,0.333333333333333,0.5625,0.875,0.91304347826087,0.95,0.625
0008-06-23,0,0.625,0.5,0.956521739130435,0.1875,0.875,0.3,0.166666666666667,0.125,0.125,0.652173913043478,0.9,0.1875
0009-06-23,1,0.125,0.555555555555556,0.91304347826087,0.875,0.75,0.8,0.444444444444444,0.25,0.875,0.565217391304348,0.7,0.5625
0010-06-23,2,0.375,0.388888888888889,0.869565217391304,0.5625,0.3125,0.25,0.777777777777778,0.9375,0,0.0869565217391304,0.85,0.125
0011-06-23,3,0.8125,0.555555555555556,0.434782608695652,0.75,0.5,0,0,0.5,0.375,0.347826086956522,0.9,0.625
0012-06-23,4,0.6875,0.944444444444444,1,0,0,0.45,0.111111111111111,0.3125,0.125,0.565217391304348,0.8,0.875
0013-06-23,5,1,0.0555555555555556,0.608695652173913,0.9375,0.5625,0.35,0.444444444444444,0.125,0.4375,0.826086956521739,0.55,0.8125
0014-06-23,6,0,0.666666666666667,0.478260869565217,0.5625,0.375,0.65,0.555555555555556,0.625,0.4375,0.130434782608696,0.4,0.4375
0015-06-23,7,1,0.666666666666667,0.695652173913043,1,1,0.2,0.0555555555555556,1,0.875,0.217391304347826,0.4,0.8125
0016-06-23,8,0.375,1,0.347826086956522,0.6875,0.875,0.8,0,0.4375,0.875,0.869565217391304,0.25,0.6875
0017-06-23,9,0.75,0.222222222222222,0.130434782608696,0.4375,1,0.55,0.333333333333333,0.4375,0.125,0.869565217391304,0.95,0.8125
0018-06-23,10,0,0.388888888888889,0.0869565217391304,0.25,0.3125,0.05,1,1,0.125,0.260869565217391,0.45,0.1875
0019-06-23,11,0.75,0.333333333333333,0.260869565217391,0,0.6875,0.45,0,0.4375,0.5625,0.608695652173913,0.5,1
0020-06-23,12,0.4375,0.611111111111111,0.869565217391304,0.5,0.625,0.5,0.333333333333333,0.6875,0.75,0.391304347826087,0.3,0.9375
0021-06-23,13,0.8125,0.388888888888889,0.0434782608695652,0.3125,0.6875,0,0.388888888888889,0.1875,0.75,1,0.25,0.125
0022-06-23,14,0.1875,0.777777777777778,0.739130434782609,0.125,0.375,0.65,0.277777777777778,0.25,0.5625,0.173913043478261,0.65,0.5625
0023-06-23,15,0.5625,0.222222222222222,0.130434782608696,0.75,0.4375,0.85,0.444444444444444,0.875,0.4375,0.391304347826087,0.75,0.625
0024-06-23,16,0.8125,0.666666666666667,0.173913043478261,0.75,0.5625,0,0.944444444444444,0.5,0.125,0.782608695652174,0.2,0.875
0025-06-23,17,0.5,0,0.304347826086957,0.75,0.5625,0.7,0.555555555555556,0.125,0.1875,0.695652173913043,0.1,0.9375
0026-06-23,18,0.125,0.888888888888889,0.130434782608696,0.375,0.6875,0.05,0.611111111111111,0.0625,0.0625,0.565217391304348,0.05,0.6875
0027-06-23,19,0.125,0.666666666666667,0.0869565217391304,1,0.6875,0.55,0.166666666666667,0.6875,0.4375,0.434782608695652,0.85,0.1875
0028-06-23,20,0.75,0.833333333333333,0.608695652173913,0.75,0.8125,0.25,0.111111111111111,0.4375,0,0.739130434782609,0.25,0.4375
0029-06-23,21,0.3125,0.944444444444444,0.956521739130435,0.125,0.6875,0.25,0.333333333333333,0.6875,0.125,0.652173913043478,0.4,0.8125
0030-06-23,22,0.1875,0.166666666666667,0.347826086956522,0.3125,0.0625,0.5,0.388888888888889,0.75,0.125,0.869565217391304,0.5,0.3125
0001-07-23,23,0.125,0.166666666666667,0.478260869565217,0.5,0.75,0.35,0.777777777777778,0.125,1,0.0434782608695652,0.65,0.375
0002-07-23,0,0.5,0.388888888888889,0.391304347826087,0.9375,0.8125,0.4,0.166666666666667,1,0.5625,0.0869565217391304,0.7,0.875
0003-07-23,1,0.625,0,0.91304347826087,0.3125,0.6875,0.4,0.888888888888889,0.875,0.875,0.0869565217391304,0.4,0.5625
0004-07-23,2,0.375,0.611111111111111,0.652173913043478,0.1875,0.875,1,0.0555555555555556,0.6875,0.3125,0.217391304347826,0.25,0.125
0005-07-23,3,0.3125,0.833333333333333,0.260869565217391,0.5,0.625,0.8,0.611111111111111,0.8125,0.8125,0.434782608695652,0.35,0.0625
0006-07-23,4,0.9375,0.444444444444444,0.0434782608695652,0.125,0.0625,0.7,0.222222222222222,0.5625,0,0.739130434782609,0.25,0.25
0007-07-23,5,0.5625,1,0.565217391304348,0.8125,0.375,0.75,0.444444444444444,0.625,0.125,0.565217391304348,0.85,0.25
0008-07-23,6,0.375,0.0555555555555556,0.0434782608695652,0.375,0.4375,0.85,0.722222222222222,0,0.3125,0.956521739130435,0.8,0.625
0009-07-23,7,0.5625,0.5,0.173913043478261,0.0625,0.125,0.2,0.222222222222222,0.5625,0.5,0.695652173913043,0.55,0.625
0010-07-23,8,0.5625,0.5,0.0869565217391304,1,0.8125,0.95,0.944444444444444,0.0625,0.5625,0.608695652173913,0.05,0.75
0011-07-23,9,0.75,0.833333333333333,0.91304347826087,0.375,0.3125,0.65,0.388888888888889,0,0.4375,0.217391304347826,0.55,0.3125
0012-07-23,10,0.5,0.944444444444444,0.304347826086957,0.3125,0.875,0.45,0.166666666666667,0.4375,0.625,0.260869565217391,0.05,0.75
0013-07-23,11,0.8125,0.944444444444444,0.434782608695652,0.5,0.25,0.45,0.0555555555555556,0.3125,0.0625,0.130434782608696,0.25,0.3125
0014-07-23,12,0.25,0.333333333333333,0.695652173913043,0.3125,0.875,0.75,0.833333333333333,0.4375,0.8125,0.304347826086957,0.55,0.3125
0015-07-23,13,0.375,0.388888888888889,0.0434782608695652,0.375,0.6875,0.6,0.333333333333333,0.5625,0.9375,0.521739130434783,0.7,0.625
0016-07-23,14,1,0.277777777777778,0.956521739130435,0.25,0.4375,0.75,0.555555555555556,0.0625,0.5,0.956521739130435,0.55,0.125
0017-07-23,15,0,0.5,0.826086956521739,0.6875,0.1875,0.95,0.111111111111111,0.75,1,0.304347826086957,0.55,0.875
0018-07-23,16,0.3125,0.5,0.695652173913043,0.8125,0.625,0.35,0.333333333333333,0.0625,0.3125,0.869565217391304,0.3,0.625
0019-07-23,17,0.4375,0.722222222222222,0.91304347826087,0.875,0.9375,0.25,0.388888888888889,0.4375,0.4375,0.478260869565217,0.3,0
0020-07-23,18,0.375,1,0.826086956521739,0.75,0.25,0.7,0.722222222222222,0.8125,0.625,0.173913043478261,0.45,1
0021-07-23,19,0.125,0.833333333333333,0.826086956521739,0.9375,0.125,0.5,0.444444444444444,0.6875,0.375,0.956521739130435,0.7,0.375
0022-07-23,20,0.4375,0.888888888888889,0.739130434782609,0.1875,0.1875,0.7,0.722222222222222,0.25,0.4375,0.652173913043478,0.6,0.0625
0023-07-23,21,0.1875,0.333333333333333,0.869565217391304,0.9375,0.3125,0.95,0.388888888888889,0.1875,0.9375,1,0.7,0.875
0024-07-23,22,0.4375,0,0.347826086956522,0.8125,0.4375,0.9,0.611111111111111,0.3125,0.5625,0,0.1,0
0025-07-23,23,0.5,0.222222222222222,0.608695652173913,0.6875,0.25,0.05,0.388888888888889,0.3125,0.9375,0.739130434782609,1,0.875
0026-07-23,0,0.25,0.611111111111111,0.0434782608695652,0.3125,1,0.35,0.666666666666667,0.75,0.125,0.434782608695652,0.85,0.0625
0027-07-23,1,0.3125,0.722222222222222,1,0.8125,0.0625,1,0.777777777777778,0,0,1,0.1,1
0028-07-23,2,0.4375,0,0.173913043478261,0.6875,0.625,1,0.111111111111111,0.5625,0,0.652173913043478,0.4,0.5
0029-07-23,3,0,0.777777777777778,0.739130434782609,0.25,0.8125,0.5,0.111111111111111,0.3125,1,0.478260869565217,0.2,0.25
0030-07-23,4,0.4375,0.333333333333333,0.565217391304348,0.1875,0.75,0.75,0.555555555555556,0.125,0.25,0.0869565217391304,0.85,0.125
0031-07-23,5,0.875,0.833333333333333,0.0434782608695652,1,0.5625,0.5,0.222222222222222,0.5625,0.8125,0.0869565217391304,0.45,0.6875
0001-08-23,6,0.1875,0.111111111111111,0.565217391304348,0.9375,0.5625,0.7,0.666666666666667,0.8125,0.625,0.565217391304348,0.3,0.625
0002-08-23,7,0,0.222222222222222,0.565217391304348,0.125,0.75,1,0.333333333333333,0.9375,0.5625,1,1,0.4375
0003-08-23,8,1,0,0.304347826086957,0.5625,0.3125,0.55,0.611111111111111,0.25,0.3125,0.391304347826087,0.1,0.8125
0004-08-23,9,0.875,0.444444444444444,1,0.375,0.1875,0.75,1,0.1875,0.0625,0.869565217391304,0.45,0.1875
0005-08-23,10,0.4375,0,0.521739130434783,0.0625,1,0.5,0.277777777777778,0,0.1875,0.565217391304348,0.2,0.4375
0006-08-23,11,0,0.277777777777778,0.695652173913043,0.4375,0.8125,0.4,0.944444444444444,0.6875,0.375,0.0869565217391304,0.35,0
0007-08-23,12,0.125,0.277777777777778,0.347826086956522,0.625,0.0625,0.7,0.5,0.1875,0.4375,0.739130434782609,0.35,0.125
0008-08-23,13,0.875,0,0.956521739130435,0.25,1,0.2,0.444444444444444,0.3125,0.5,0.173913043478261,0.1,0.8125
0009-08-23,14,0.125,0.333333333333333,0.130434782608696,0.0625,0.1875,0.9,0.5,0.875,0.8125,0.391304347826087,0.65,0.9375
0010-08-23,15,1,0.0555555555555556,0.782608695652174,0.3125,0.5625,1,0.722222222222222,0.0625,0.25,0.0434782608695652,0.55,0.4375
0011-08-23,16,0.8125,0.777777777777778,0.0434782608695652,0.6875,1,0.05,0.0555555555555556,0.375,0.5625,0.347826086956522,0.75,0.4375
0012-08-23,17,0.3125,1,0.782608695652174,0.75,0.875,0.55,0.611111111111111,0.75,0.875,1,0.3,1
0013-08-23,18,0.625,0.166666666666667,0.565217391304348,0.625,0.625,0.1,0.444444444444444,0.4375,0.1875,0.0869565217391304,0.85,0.3125
0014-08-23,19,1,0.944444444444444,0.304347826086957,0.125,0.6875,0.95,0.111111111111111,0.125,0,0.391304347826087,0.6,0.6875
0015-08-23,20,0.625,0.5,0.521739130434783,0.8125,0,0.2,0.777777777777778,0.4375,0.25,1,0.65,0.5
0016-08-23,21,0,0.722222222222222,0.391304347826087,0.5,0.3125,0.1,1,0.9375,0.6875,0.695652173913043,0.15,1
0017-08-23,22,0.875,0.722222222222222,0.304347826086957,0.0625,0.3125,0.15,0.666666666666667,1,0.5,0.304347826086957,0.9,0.25
0018-08-23,23,0.125,0.666666666666667,1,0.8125,0.0625,0.6,0.555555555555556,0.5625,1,0.782608695652174,0.4,1
0019-08-23,0,0.8125,0.777777777777778,0.695652173913043,0.75,0.25,0,0.111111111111111,0.875,0.25,0.130434782608696,0.15,0.125
0020-08-23,1,1,0.777777777777778,0.91304347826087,0.9375,0.75,0.25,0.944444444444444,0.6875,0.8125,0.565217391304348,0.45,0.5625
0021-08-23,2,0.5,0.944444444444444,0.782608695652174,0.9375,0.5,0.8,0.555555555555556,0.6875,0.9375,0.434782608695652,0.4,0
0022-08-23,3,0,0.944444444444444,1,0.4375,0.625,0.6,0.722222222222222,0.9375,0.125,0.304347826086957,0.8,0.25
0023-08-23,4,0.3125,0.777777777777778,0.260869565217391,0.9375,0.6875,0.25,0.722222222222222,0.375,0.9375,0.217391304347826,0.35,0.0625
0024-08-23,5,0.1875,0.722222222222222,0.608695652173913,0.1875,0.3125,0.2,0.833333333333333,0.6875,0.8125,0.217391304347826,0.5,0.1875
0025-08-23,6,0,0.5,0.956521739130435,0.8125,0.25,0,0,0.0625,0.25,0.521739130434783,0.7,0.8125
0026-08-23,7,0.25,0.388888888888889,0,0,0.5625,0.7,1,0.8125,0.5625,0.478260869565217,0.8,0.375
0027-08-23,8,0.5625,0.555555555555556,0.869565217391304,0.125,0.5625,0.6,0.333333333333333,0.5625,0.6875,0.956521739130435,0.65,0.75
0028-08-23,9,1,0.888888888888889,0.217391304347826,0.4375,0.1875,0.05,0.111111111111111,0.5,0.1875,0.478260869565217,0.35,0.3125
